#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
BASE_TAX;$DIRECTION$ $VALUE$ base tax in $WHERE$.\n;$DIRECTION$ $VALUE$ d'impôts de base à $WHERE$.\n;$DIRECTION$ $VALUE$ Grundsteuer in $WHERE$.\n;$DIRECTION$ $VALUE$ podatek podstawowy w $WHERE$.\n;Una $DIRECTION$ de $VALUE$ en la base impositiva de $WHERE$.\n;;;;;;;x
CITYSIZE;$DIRECTION$ $VALUE$ population in $WHERE$.\n;$DIRECTION$ $VALUE$ de population à $WHERE$.\n;$DIRECTION$ $VALUE$ Bevölkerung in $WHERE$.\n;$DIRECTION$ $VALUE$ ludnoœci w $WHERE$.\n;Una $DIRECTION$ de $VALUE$ en la población de $WHERE$.\n;;;;;;;x
MISSIONARIES;$DIRECTION$ $VALUE$ missionaries.\n;$DIRECTION$ $VALUE$ de missionnaires.\n;$DIRECTION$ $VALUE$ Missionare.\n;$DIRECTION$ $VALUE$ misjonarzy.\n;Una $DIRECTION$ de $VALUE$ misioneros.\n;;;;;;;x
MERCHANTS;$DIRECTION$ $VALUE$ merchants.\n;$DIRECTION$ $VALUE$ de marchands.\n;$DIRECTION$ $VALUE$ Händler.\n;$DIRECTION$ $VALUE$ kupców.\n;Una $DIRECTION$ de $VALUE$ comerciantes.\n;;;;;;;x
COLONISTS;$DIRECTION$ $VALUE$ colonists.\n;$DIRECTION$ $VALUE$ de colons.\n;$DIRECTION$ $VALUE$ Kolonisten.\n;$DIRECTION$ $VALUE$ kolonistów.\n;Una $DIRECTION$ de $VALUE$ colonos.\n;;;;;;;x
SPIES;$DIRECTION$ $VALUE$ spies.\n;$DIRECTION$ $VALUE$ d'espions.\n;$DIRECTION$ $VALUE$ Spione.\n;$DIRECTION$ $VALUE$ szpiegów.\n;Una $DIRECTION$ de $VALUE$ espías.\n;;;;;;;x
DIPLOMATS;$DIRECTION$ $VALUE$ diplomats.\n;$DIRECTION$ $VALUE$ de diplomates.\n;$DIRECTION$ $VALUE$ Diplomaten.\n;$DIRECTION$ $VALUE$ dyplomatów.\n;Una $DIRECTION$ de $VALUE$ diplomáticos.\n;;;;;;;x
HRE_STATUS;$WHERE$ will $DIRECTION$ a part of the Holy Roman Empire.\n;$WHERE$ va $DIRECTION$ membre du Saint-Empire romain.\n;$WHERE$ wird $DIRECTION$ ein Teil des Heiligen Römischen Reiches.\n;$WHERE$ $DIRECTION$ czêœci¹ Œwiêtego Cesarstwa Rzymskiego.\n;$WHERE$ habrá de $DIRECTION$ parte del Sacro Imperio Romano.\n;;;;;;;x
BECOME;become;devenir;wird;stanie siê;pasar a formar;;;;;;;x
NOLONGER;no longer be;cesser d'être;ist nicht länger;nie bêdzie d³u¿ej;dejar de ser;;;;;;;x
PROV_MANPOWER;$DIRECTION$ $VALUE$ manpower in $WHERE$.\n;$DIRECTION$ $VALUE$ d'effectifs à : $WHERE$.\n;$DIRECTION$ $VALUE$ Mannstärke in $WHERE$.\n;$DIRECTION$ $VALUE$ si³y ludzkiej w $WHERE$.\n;Una $DIRECTION$ de $VALUE$ en soldadesca en $WHERE$.\n;;;;;;;x
DISCOVER;Discover $WHERE$.\n;Découvrez $WHERE$.\n;$WHERE$ entdecken.\n;$WHERE$ - nowe odkrycie.\n;Descubrir $WHERE$.\n;;;;;;;x
COT_CHANGE;$DIRECTION$ centre of trade in $WHERE$.\n;$DIRECTION$ centre de commerce à $WHERE$.\n;$DIRECTION$ Handelszentrum in $WHERE$.\n;$DIRECTION$ oœrodek handlu w $WHERE$.\n;Una $DIRECTION$ de un centro de comercio en $WHERE$.\n;;;;;;;x
GOODS_CHANGE;$NAME$ will now be produced in $WHERE$.\n;La production de $NAME$ se fera maintenant à : $WHERE$.\n;$NAME$ wird nun produziert in $WHERE$.\n;$NAME$ - bêdzie odt¹d produkowane w $WHERE$.\n;A partir de ahora se producirá(n) $NAME$ en $WHERE$.\n;;;;;;;x
SECEDE_PROVINCE;Cede $WHERE$ to $WHO$.\n;Vous cédez $WHERE$ à $WHO$.\n;$WHERE$ an $WHO$ abtreten.\n;Zrzekasz siê $WHERE$ na rzecz $WHO$.\n;Ceder $WHERE$ a $WHO$.\n;;;;;;;x
INHERIT;Inherit $WHO$.\n;Vous héritez de $WHO$.\n;$WHO$ erben.\n;$WHO$ - dziedziczenie.\n;Heredar $WHO$.\n;;;;;;;x
RELEASE;Release $WHO$.\n;Vous libérez $WHO$.\n;$WHO$ entlassen.\n;$WHO$ - uwolnienie.\n;Liberar a $WHO$.\n;;;;;;;x
NEW_GOVERNOR_EFFECT_A;$NEW$ becomes governor of $WHERE$.\n;$NEW$ devient Gouverneur de $WHERE$.\n;$NEW$ wird Gouverneur von $WHERE$.\n;;$NEW$ se ha convertido en gobernador de $WHERE$.\n;;;;;;;x
NEW_GOVERNOR_EFFECT_B;$WHO$ becomes governor of $WHERE$.\n;$WHO$ devient Gouverneur de $WHERE$.\n;$WHO$ wird Gouverneur von $WHERE$.\n;;$WHO$ se ha convertido en gobernador de $WHERE$.\n;;;;;;;x
WEALTH_EFFECT;$WHO$ $DIRECTION$ $VALUE$ wealth.\n;$WHO$ $DIRECTION$ $VALUE$ en richesse.\n;$WHO$ $DIRECTION$ $VALUE$ Reichtum.\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en riqueza.\n;;;;;;;x
LOYALTY_EFFECT;$WHO$ $DIRECTION$ $VALUE$ loyalty.\n;$WHO$ $DIRECTION$ $VALUE$ en loyauté.\n;$WHO$ $DIRECTION$ $VALUE$ Loyalität.\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en lealtad.\n;;;;;;;x
POPULARITY_EFFECT;$WHO$ $DIRECTION$ $VALUE$ popularity.\n;$WHO$ $DIRECTION$ $VALUE$ en popularité.\n;$WHO$ $DIRECTION$ $VALUE$ Beliebtheit.\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en popularidad.\n;;;;;;;x
CORRUPTION_EFFECT;$WHO$ $DIRECTION$ $VALUE$ corruption.\n;$WHO$ $DIRECTION$ $VALUE$ en corruption.\n;$WHO$ $DIRECTION$ $VALUE$ Korruption.\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en corrupción.\n;;;;;;;x
FAM_PRESTIGE_EFFECT;$WHO$ $DIRECTION$ $VALUE$ family prestige.\n;$WHO$ $DIRECTION$ $VALUE$ en prestige familial.\n;$WHO$ $DIRECTION$ $VALUE$ Familienprestige.\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en prestigio familiar.\n;;;;;;;x
BARBARIAN_POWER_EFFECT;$DIRECTION$ $VALUE$ barbarian power in $WHERE$ .\n;$DIRECTION$ $VALUE$ en puissance barbare à : $WHERE$.\n;$DIRECTION$ $VALUE$ Barbarenmacht in $WHERE$ .\n;;$WHO$ tiene una $DIRECTION$ de $VALUE$ en fuerza bárbara.\n;;;;;;;x
ASSIGN_OFFICE_EFFECT;Appoint $CHAR$ to $NEW$.\n;Nomme $CHAR$ au poste de $NEW$.\n;$CHAR$ zu $NEW$ ernennen.\n;;Nombra $NEW$ a $CHAR$.\n;;;;;;;x
CREATE_COLONY_EFFECT;Colony of $SIZE$ population founded in $WHERE$.\n;Colonie de $SIZE$ habitants fondée à $WHERE$.\n;Kolonie der Größe $SIZE$ gegründet in $WHERE$.\n;;Colonia de $SIZE$ de población fundada en $WHERE$.\n;;;;;;;x
UNIT_ALLEGIANCE_EFFECT;$UNIT$ defects to $WHO$.\n;$UNIT$ se soumet à $WHO$.\n;$UNIT$ läuft über zu $WHO$.\n;;$UNIT$ se une a $WHO$.\n;;;;;;;x
LOSE;Lose;Perte de;Verliert;;pérdida;;;;;;;x
GAIN;Gain;Gain de;Erlangt;;ganancia;;;;;;;x
CIV_VALUE;$DIRECTION$ $VALUE$ Civilization in $WHERE$.\n;$DIRECTION$ $VALUE$ en civilisation à : $WHERE$.\n;$DIRECTION$ $VALUE$ Zivilisation in $WHERE$.\n;;$WHERE$ tiene una $DIRECTION$ de $VALUE$ de civilización.\n;;;;;;;x
SPAWN_HORDE;A barbarian horde of $SIZE$ units will spawn in $WHERE$.\n;Une horde barbare de $SIZE$ unités va se développer à : $WHERE$.\n;Eine Barbarenhorde von $SIZE$ Einheiten erscheint in $WHERE$.\n;;Una horda bárbara de $SIZE$ unidades aparecerá en $WHERE$.\n;;;;;;;x
REMOVE_GOVERNOR;$WHO$ will no longer be governor of $WHERE$.\n;$WHO$ ne sera plus gouverneur de $WHERE$.\n;$WHO$ ist nicht länger Gouverneur von $WHERE$.\n;;$WHO$ ha dejado de gobernar $WHERE$.\n;;;;;;;x
APPOINT_GENERALS_ON;You can now appoint army leaders.\n;Vous pouvez maintenant nommer des chefs militaires.\n;Ihr könnt jetzt Armeeführer ernennen.\n;;Ya puedes nombrar jefes militares.\n;;;;;;;x
APPOINT_GENERALS_OFF;You can no longer appoint army leaders.\n;Vous ne pouvez plus nommer de chefs militaires.\n;Ihr könnt keine Armeeführer mehr ernennen.\n;;Ya no puedes nombrar jefes militares.\n;;;;;;;x
APPOINT_REGENTS_ON;You can now nominate Regents.\n;Vous pouvez maintenant nommer des régents.\n;Ihr könnt jetzt Regenten ernennen.\n;;Ya puedes nombrar regentes.\n;;;;;;;x
APPOINT_REGENTS_OFF;You can no longer nominate Regents.\n;Vous ne pouvez plus nommer de régents.\n;Ihr könnt keine Regenten mehr ernennen.\n;;Ya no puedes nombrar regentes.\n;;;;;;;x
HEREDITARY_JOB_ON;The $JOB$ title is now hereditary\n;Le titre de $JOB$ est désormais héréditaire.\n;Der Titel $JOB$ ist jetzt erblich\n;;El título $JOB$ ya es hereditario\n;;;;;;;x
HEREDITARY_JOB_OFF;The $JOB$ title is no longer hereditary\n;Le titre de $JOB$ n'est plus héréditaire.\n;Der Titel $JOB$ ist nicht mehr erblich\n;;El título $JOB$ ya no es hereditario\n;;;;;;;x
REL_AUTHORITY_EFFECT;$DIRECTION$ $PERC$ Moral Authority\n;$DIRECTION$ $PERC$ en autorité morale\n;$DIRECTION$ $PERC$ Moralische Autorität\n;;$DIRECTION$ $PERC$ Autoridad moral\n;;;;;;;x
EVTDESC1028;It seems the young women no longer have the power to seduce me.;Les jeunes femmes ne semblent plus avoir le moindre pouvoir de séduction sur moi.;Mir scheint, die jungen Frauen haben nicht länger die Macht, mich zu verführen.;;Parece que las jóvenes ya no tienen el poder de seducirme.;;;;;;;x
EVTOPTA1028;I just don't feel lustful anymore;Je ne me sens plus lascif.;Ich habe einfach keine Lust mehr;;Ya no me siento lascivo;;;;;;;x
EVTDESC1030;A diet of bread and water does not satisfy me any more. I need something else, something delicious and filling.;Je ne peux plus me contenter de pain et d'eau. Il me faut des mets à la fois savoureux et nourrissants.;Ein Leben bei Brot und Wasser befriedigt mich einfach nicht mehr. Ich brauche etwas anders, etwas, was den Gaumen erquickt und den Magen füllt.;;Ya no me satisface vivir a base de pan y agua. Necesito otra cosa, algo delicioso y saciante.;;;;;;;x
EVTOPTA1030;I have broken my fast with wine and quail;J'ai rompu mon jeûne avec du vin et de la caille.;Ich habe mein Fasten mit Wein und Wachteln gebrochen;;He interrumpido mi ayuno con vino y codorniz;;;;;;;x
EVTDESC1031;I no longer find joy in stuffing myself with fine wines, red meat and rich sauces. I think I need a diet.;Les bons vins, la viande rouge et les sauces riches ne me procurent plus aucun plaisir. J'ai besoin de faire un régime.;Ich finde keinen Genuss mehr darin, mich mit guten Weinen, rotem Fleisch und sämigen Soßen vollzustopfen. Ich glaube, ich sollte auf Diät gehen.;;Ya no hallo alegría llenándome de buenos vinos, carne roja y ricas salsas. Creo que necesito una dieta.;;;;;;;x
EVTOPTA1031;Bread and water for me!;Au pain et à l'eau !;Brot und Wasser für mich!;;¡Para mí pan y agua!;;;;;;;x
EVTDESC1033;Coin didn't make me happy, nor did respect.;L'argent ne m'a pas rendu[Root.Get_E] heureu[Root.GetXSe], ni même respecté[Root.Get_E].;Geld brachte mir weder Glück noch Respekt ein.;;El dinero no me ha hecho feliz, ni tampoco el respeto.;;;;;;;x
EVTOPTA1033;I think I need something else in my life;Je pense que j'ai besoin d'autre chose dans ma vie.;Ich glaube, ich brauche etwas anderes in meinem Leben;;Creo que necesito otra cosa en mi vida;;;;;;;x
EVTDESC1034;Work has become boring and the hours of the day drag on.;Le travail m'ennuie et les journées me paraissent interminables.;Meine Arbeit langweilt mich, und die Tage schleppen sich nur noch so dahin.;;El trabajo se ha vuelto aburrido y el día transcurre lentamente.;;;;;;;x
EVTOPTA1034;Diligence may be a virtue, but it's exhausting!;L'assiduité est peut-être une vertu, mais c'est épuisant !;Fleiß mag ja eine Tugend sein, aber es ist anstrengend!;;¡La diligencia será una virtud, pero cansa!;;;;;;;x
EVTDESC1035;I feel spirited and restless. Maybe some work might calm me down?;Je déborde d'énergie. Cela me calmerait peut-être de travailler un peu ?;Ich fühle mich rastlos. Vielleicht könnte mich etwas Arbeit beruhigen?;;Me siento enérgico e inquieto. Quizá trabajar me calme.;;;;;;;x
EVTOPTA1035;No longer lazy;Finie la paresse !;Nicht länger faul;;No más pereza;;;;;;;x
EVTDESC1036;I am sick of always being kind to everyone!;J'en ai assez d'être genti[Root.GetLLle] avec tout le monde !;Ich habe es satt, immer gütig zu allen zu sein!;;¡Estoy harto de ser siempre amable con todos!;;;;;;;x
EVTOPTA1036;Feel my wrath!;Je suis en colère !;Meinen Zorn sollt ihr schmecken!;;¡Siente mi ira!;;;;;;;x
EVTDESC1037;I should be happy with what I've got, not everyone is as privileged as I am.;Je devrais me satisfaire de ce que j'ai. Tout le monde n'est pas aussi privilégié que moi.;Ich sollte mit dem zufrieden sein, was ich habe, nicht jeder ist so privilegiert wie ich.;;Debería estar contento con lo que tengo, no todos son tan afortunados.;;;;;;;x
EVTOPTA1037;Begone, envy!;Va-t'en, l'envie !;Pack dich hinfort, elender Neid!;;¡Fuera, envidia!;;;;;;;x
EVTDESC1038;I have started to feel that 'turn the other cheek' is just stupid.;Je commence à penser qu'il est stupide de 'tendre l'autre joue'.;Ich bekomme mehr und mehr das Gefühl, dass "die andere Wange hinhalten" ziemlich dämlich ist.;;He empezado a creer que 'poner la otra mejilla' es estúpido.;;;;;;;x
EVTOPTA1038;An eye for an eye!;Oeil pour oeil !;Auge um Auge, Zahn um Zahn!;;¡Ojo por ojo!;;;;;;;x
EVTDESC1039;The constant surges of adrenaline and increased heart rate makes me weary. It's not as fun being angry as it used to be.;Mes constantes poussées d'adrénaline et les emballements de mon rythme cardiaque me fatiguent. La colère ne m'amuse plus autant qu'avant.;Die andauernden Blutwallungen und mein erhöhter Puls schwächen mich. Es macht nicht mehr so viel Spaß, wütend zu sein.;;Los constantes aumentos de adrenalina y del ritmo del corazón me aburren. Estar enfadado ya no es tan divertido como antes.;;;;;;;x
EVTOPTA1039;I should take it easier;Je devrais me calmer.;Ich sollte mal halblang machen;;Debería tomármelo con calma;;;;;;;x
EVTDESC1040;I am pretty great, after all.;Je suis extraordinaire.;Eigentlich bin ja doch ziemlich klasse.;;Soy bastante grande, después de todo.;;;;;;;x
EVTOPTA1040;I think I should be proud of myself;Il y a de quoi être fier de soi.;Ich denke, ich sollte stolz auf mich sein;;Creo que debería estar orgulloso de mí mismo;;;;;;;x
EVTDESC1041;'Tis hard to feel proud when one has nothing to be proud of.;Comment être fier de soi quand on n'a aucune raison de l'être ?;Es ist schwer, stolz zu sein, wenn man auf nichts stolz sein kann.;;Es difícil sentir orgullo cuando no se tiene ningún motivo para ello.;;;;;;;x
EVTOPTA1041;Why should I be proud of myself?;Pourquoi devrais-je éprouver de la fierté ?;Warum sollte ich stolz auf mich sein?;;¿Por qué debería sentirme orgulloso de mí mismo?;;;;;;;x
EVTDESC1042;I have grown tired of the young men who try to seduce me.;J'en ai assez de ces jeunes hommes qui essaient de me séduire.;Ich bin der jungen Männer überdrüssig, die versuchen, mich zu verführen.;;Me he hartado de los jóvenes que intentan seducirme.;;;;;;;x
EVTDESC1043;Sometimes, it's easier to lie than to hurt people with a truth.;Il est parfois plus facile de mentir que de blesser quelqu'un en lui disant la vérité.;Manchmal ist es besser, zu lügen, als die Menschen mit der Wahrheit zu verletzen.;;A veces es más fácil mentir que hacer daño a la gente con la verdad.;;;;;;;x
EVTOPTA1043;Honesty can hurt;L'honnêteté peut faire mal.;Ehrlichkeit kann wehtun;;La honestidad puede hacer daño;;;;;;;x
EVTDESC1044;Lies do hurt people. The truth... I think I can handle the truth.;Les mensonges font souffrir. La vérité... Je pense être capable de l'affronter.;Lügen schaden den Menschen. Die Wahrheit ... Ich denke, ich kann der Wahrheit ins Auge sehen.;;Las mentiras hacen daño a la gente. La verdad... creo que puedo asumirla.;;;;;;;x
EVTOPTA1044;Truth shall set me free;La vérité me libérera.;Die Wahrheit wird mich freier machen;;La verdad me hará libre;;;;;;;x
EVTDESC1045;I did not understand fear before, but once you have felt your leg shake and teeth chatter with fear, then it is hard to remain brave.;Avant, j'ignorais ce qu'était la peur, mais une fois qu'on a senti ses jambes trembler et ses dents claquer, comment rester brave ?;Einst kannte ich keine Furcht, aber wenn einem die Beine zu Milchbrei werden und die Zähne ein garstiges Stakkato klappern, dann ist es schwer, Tapferkeit zu bewahren.;;Antes no entendía el miedo, pero cuando has sentido temblar tus piernas y castañetear tus dientes, es difícil seguir siendo valiente.;;;;;;;x
EVTOPTA1045;This does not make me a coward, does it?;Suis-je lâche pour autant ?;Das macht mich doch nicht zu einem Feigling, oder?;;Eso no me convierte en cobarde, ¿verdad?;;;;;;;x
EVTDESC1046;Fear has loosened its grip on me, and I stand tall against the things I used to fear.;La peur a relâché son emprise et je résiste désormais à ce qui autrefois me paralysait.;Die Furcht hat keine Macht mehr über mich, und ich blicke den Dingen, die ich einst fürchtete, nun standfest ins Auge.;;El miedo ha perdido su presa sobre mí, y me mantengo firme frente a lo que antes temía.;;;;;;;x
EVTOPTA1046;No one can call me craven anymore;Nul ne peut plus me traiter de lâche.;Niemand kann mich mehr als feige bezeichnen;;Ya nadie puede llamarme cobarde;;;;;;;x
EVTDESC1047;I crave solitude, I no longer seek the company of others.;J'aspire à la solitude, je ne recherche plus la compagnie des autres.;Es dürstet mir nach Einsamkeit, ich wünsche mir nicht länger die Gesellschaft anderer.;;Deseo la soledad, ya no busco la compañía de otros.;;;;;;;x
EVTOPTA1047;...but I won't become a hermit;... Mais je ne deviendrai pas ermite.;... aber ich werde nicht zum Einsiedler;;...pero no me convertiré en ermitaño;;;;;;;x
EVTDESC1048;My confidence has grown and I don't feel so awkward anymore.;J'ai pris confiance en moi et ma gêne est moins présente.;Mein Selbstbewusstsein ist gewachsen, und ich fühle mich nicht mehr so unbeholfen.;;Tengo más confianza y ya no me siento tan torpe.;;;;;;;x
EVTOPTA1048;My stuttering has disappeared!;Mon bégaiement a disparu !;Ich stottere nicht mehr!;;¡Mi tartamudeo ha desaparecido!;;;;;;;x
EVTDESC1049;There must be more to life than this!;Il y a forcément autre chose dans la vie !;Das Leben muss doch mehr zu bieten haben als nur dies!;;¡En la vida debe haber algo más que esto!;;;;;;;x
EVTOPTA1049;And I will find it!;Et je trouverai quoi !;Und ich werde es finden!;;¡Y lo hallaré!;;;;;;;x
EVTDESC1050;I have trumped everyone and am the best [From.GetTitle] ever!;J'ai devancé tout le monde. Je suis [From.GetLeLa] meilleur[From.Get_E] [From.GetTitle] de tous les temps !;Ich habe sie alle besiegt und bin nun der beste [From.GetTitle] aller Zeiten!;;¡He superado a todos y soy el mejor [From.GetTitle] de todos los tiempos!;;;;;;;x
EVTOPTA1050;Now what?;Et maintenant ?;Und jetzt?;;¿Ahora qué?;;;;;;;x
EVTDESC1051;Justice is a harsh mistress and I can't love her anymore.;La justice est une maîtresse impossible à satisfaire, je ne l'aime plus.;Die Gerechtigkeit ist eine herbe Geliebte, und ich kann sie einfach nicht mehr lieben.;;La justicia es una amante rigurosa y ya no puedo amarla.;;;;;;;x
EVTOPTA1051;I am... NOT the law!;La loi... ce n'est pas moi !;Ich bin ... NICHT das Gesetz!;;Yo... ¡NO soy la ley!;;;;;;;x
EVTDESC1052;Someone told me I'm arbitrary and I wish to change that.;Quelqu'un m'a dit que j'étais arbitraire et je tiens à changer cela.;Jemand hat mir gesagt, ich sei willkürlich, und ich möchte das ändern.;;Alguien me dijo que soy arbitrario y quiero cambiar eso.;;;;;;;x
EVTOPTA1052;Good for me, right?;C'est bon pour moi, non ?;Das ist gut für mich, oder?;;Bueno para mí, ¿no?;;;;;;;x
EVTDESC1053;My favorite subject does not interest me anymore and I can't speak about it with the same zeal as before.;Mon sujet favori ne m'intéresse plus. Je ne parviens plus à en parler avec le même zèle qu'autrefois.;Mein Lieblingsthema interessiert mich nicht mehr. Ich kann einfach nicht mehr mit demselben Eifer wie früher darüber reden.;;Mi tema favorito ya no me interesa y no hablo de él con el mismo fervor que antes.;;;;;;;x
EVTOPTA1053;I was boring before;Avant, j'étais barbant[Root.Get_E] !;Ich war früher langweilig;;Antes estaba aburrido;;;;;;;x
EVTDESC1054;Perhaps the glass is fuller than I believed it to be.;La coupe est pleine, et peut-être encore plus que je ne le croyais...;Vielleicht ist das Glas voller, als ich dachte.;;Quizá el vaso está más lleno de lo que creía.;;;;;;;x
EVTOPTA1054;...as long as it does not overflow;... Tant qu'elle ne déborde pas.;... so lange es nicht überfließt;;... mientras no se derrame;;;;;;;x
EVTDESC1057;The feeling of being watched and followed seem to have disappeared overnight!;L'impression que l'on me surveille et que l'on me suit semble avoir disparu dans la nuit !;Das Gefühl, beobachtet und verfolgt zu werden, ist über Nacht verschwunden!;;¡La sensación de ser seguido y observado parece haber desaparecido de la mañana a la noche!;;;;;;;x
EVTOPTA1057;I am safe;Je me sens en sécurité.;Ich bin sicher;;Estoy a salvo;;;;;;;x
